age,income_k,prior_purchases,site_visits_30d,email_engagement,is_loyalty_member,treatment,outcome,true_cate
47.93807808824635,27.161064589264505,4,1,0.6510256143143538,0,0,95.49653518956059,20.972339084572965
33.39496276613353,49.46745694364183,4,9,0.3472812900259058,1,1,138.13320962405876,39.633543428652374
37.280299994654065,122.31214530960916,3,3,0.27785907537462196,1,1,174.38626712935937,28.017553450496138
37.03740737802172,57.92431236885488,3,6,0.45775103755590624,0,0,83.56705578610833,28.638258809210907
26.454084607342484,42.347487411201605,2,2,0.4561101069188944,0,1,79.3934828186812,20.45775323860937
48.33064225021256,24.751057193674264,2,4,0.24551764025825404,1,0,85.6361414370051,26.983159696785865
35.89776957736459,101.60955515047051,5,5,0.415663600821992,0,0,125.80763445283505,23.21260823478854
42.16242354345994,52.90311858253798,1,7,0.40014180216187606,0,1,125.78971068769916,32.12108781896718
48.24970656577682,24.765950992934634,3,3,0.37230125493887767,1,1,122.63834409588564,27.421181962578107
47.80490528838927,36.02021984225714,6,3,0.13259062343631203,0,0,89.34348948983582,4.381480613961205
50.65000641664622,30.725959763726284,1,5,0.4843097150436301,1,1,126.90785129952106,39.5798784170761
40.71968870137749,51.45540002000876,3,6,0.3187894940787923,1,1,144.11089522971707,33.51584829355808
36.497121943426,59.937511009447554,4,6,0.29931464958204057,1,0,126.67949768591984,31.473513175749318
40.96366325821681,43.53443878496786,1,3,0.25701132731540044,0,0,88.69610642825582,17.53677400743773
20.06465235854561,77.45297425763685,1,4,0.2166251516793721,1,1,138.60895609529624,29.779999279083494
23.187537858499866,56.56899299833361,6,7,0.0674735753830522,1,0,112.62413911008252,22.124334858340173
24.804905039392768,88.06195257997683,2,4,0.3474194677563806,0,1,129.627312673638,23.082159474672395
29.035791241180736,46.49118221673472,3,4,0.11384392985247563,1,1,138.02695030806652,21.54418483350603
47.19706494740468,180.0,2,4,0.3927035375169152,0,1,185.70434762533415,28.344623813092035
30.22877228031921,42.35049352176764,4,2,0.42103029829170197,0,1,91.95863303498383,15.830080181080277
37.083886797487935,36.36117206169533,1,7,0.16124197777078092,1,1,141.0013369698032,33.09791610444514
58.88996787121885,34.403721871195344,0,7,0.3399983134179303,1,0,87.42260428192687,40.66489241477787
37.368568376201466,49.653886881208784,2,3,0.35977343121042665,1,1,122.61727473159809,29.678225567613286
51.587702390072124,25.183997151070354,1,6,0.1952448522138671,0,1,76.44143132281336,21.54092971352816
29.862970159871598,62.336883413503344,1,2,0.23118442383678642,0,0,57.148404301271114,15.084930170827661
39.32931174772081,23.164323240408542,0,7,0.17962750249611154,0,1,98.40876605470801,24.913535516980247
29.649713286162445,58.7183283546194,3,1,0.27982506814622976,1,0,114.544382746109,20.942610519302818
37.592570013292686,29.723462442201708,2,6,0.41751274871148847,0,0,73.67418219855313,27.80188470259016
52.92400578694614,45.98972337682844,4,6,0.39892166317240146,1,0,107.87582235279322,34.401847146107194
19.544834498499466,71.66791655498305,3,3,0.28201367370161795,0,0,111.31377529347351,16.13719524175595
47.64750736609614,153.97911213762808,3,3,0.18462887162996924,0,1,127.21666580375543,16.021174992554045
45.09056283031961,33.61255862204927,3,5,0.34187844532700973,1,1,160.65973686259326,31.310247931327307
34.276050575941674,51.02711447196009,0,2,0.0714448985068798,0,0,75.16758115350576,10.741656026619196
23.20124789295009,39.42139133872718,4,5,0.08093347540906164,0,0,89.89127687207827,10.709527292866241
42.9376836002803,36.91279927955394,1,8,0.32289512249842334,1,1,129.86940319578164,41.07784125862697
35.116594782170566,39.57754854372965,2,9,0.21049185605328907,0,0,52.92964231759231,27.850316903614306
45.02479074761115,79.10925834748898,2,6,0.015981831409699058,0,1,117.49013616540421,15.723734433239024
42.284077891804756,43.832469743934006,4,6,0.12025334193579491,0,0,101.43507577125469,14.562165757510183
62.8231255871719,150.2334945628404,4,6,0.23281623238694457,1,0,177.48130495616755,32.13205786908293
38.88837684285068,65.83757112712874,1,4,0.08876367692334071,0,1,77.37733311037687,14.840231537402074
28.694532595915756,34.656843248028125,1,4,0.09266903953516076,0,1,50.09095065125742,13.72969011365175
44.33058325443211,46.292625318822346,1,6,0.35740029504038523,0,0,91.50941772799496,28.06071533916637
44.85995689163295,38.06019001936324,4,6,0.18673311943912704,0,1,136.80019506504638,16.658066781143976
59.66943847812568,78.25955212272585,2,9,0.16960968478911387,1,1,156.13302344950262,37.59316597427796
52.85644619688952,26.116026147907235,6,10,0.09068725775047144,0,1,120.96076126756697,18.61869506718279
46.63932376894362,29.861555349154383,4,6,0.522449675281395,1,0,102.38965245798104,38.080200848815004
61.0229375858543,41.8379677469291,6,5,0.5387577937389914,0,1,113.70541737121235,22.948206483873513
26.546080293802937,74.24170519614528,0,6,0.16347592715100212,0,0,89.21393159488808,24.091325658130888
33.68323007425328,95.09506958451965,3,3,0.5298272430756097,0,0,99.94244982308794,25.747756291027127
29.954512761728175,101.6203678327702,2,7,0.08357084919607848,1,1,127.37806812477638,31.28979443517355
36.932472558975014,69.29762844077104,3,6,0.04744533597580124,1,0,133.83053033307579,24.732491896783884
24.103080081767985,52.59913678297212,2,6,0.3944315428878744,0,0,82.54482006959378,27.90906947239449
50.256962308587255,78.06810724773281,4,8,0.5048219132215367,0,1,146.16927416319402,33.9914912526631
39.11110493771594,32.62160249564952,0,7,0.17228312861625167,0,0,24.265452093343384,25.03477360139479
22.87951817146545,23.805204901139003,3,2,0.1556494063765144,0,1,77.4758364829818,7.499937419223565
28.79747194430196,66.45246698873072,2,9,0.12718149979999618,0,1,100.39090786790125,26.009451172549095
46.07568001685254,34.724473004988575,6,3,0.2683585261856859,0,0,109.35829255696942,9.08152733669855
52.89564538262695,53.016965734446806,3,8,0.527958814785117,0,1,134.72117316541247,35.49923714685696
67.95750159199322,57.61783511243582,1,5,0.23194387353160661,1,1,125.41460362809198,30.786148850744212
79.88021205809528,61.047594742920985,2,6,0.47337215676754935,0,1,89.36541938610296,29.019512311933447
47.38732263258795,83.26315982437012,6,6,0.24791085177430466,0,0,118.43973703559604,17.20740620507547
29.136004439585765,79.39487620369833,5,2,0.7098589839518153,1,0,158.00544380209573,35.72085948646147
18.0,59.60562985267068,4,6,0.071144082059036,0,0,111.96219492371088,13.474268066173085
45.48024901046986,44.75007513835175,4,7,0.5181836632433355,0,0,134.69900992045183,30.826431219050814
31.431765760965764,57.31102077702608,3,4,0.26711967127320835,1,0,117.09957231766069,27.34162932564333
36.60035561766409,41.750244705792944,2,10,0.24934023066688296,0,1,126.94769261392767,31.59691786157262
34.04274161222249,49.9792033096768,4,2,0.10086264518280579,0,1,102.0572412204992,4.9293607137852735
40.16971847658699,177.3593748608649,4,8,0.2705541168458966,0,0,136.30232535235984,29.763769084040977
55.85774300023937,59.26301186245952,2,4,0.5500216091556235,0,1,130.59996858413922,28.952657354926057
44.04163137678948,66.86062692742601,2,1,0.2990026983979063,0,1,101.16776140169694,13.639519521023761
39.93774711849705,39.74697382192856,3,8,0.4022551004480385,0,0,111.67121259958589,30.568807468558486
28.536501213264447,86.4039193297012,3,6,0.36232322395244054,0,0,117.37454238767906,26.437469611523465
20.22912171884336,76.87053093043214,1,5,0.674283257745957,0,0,91.37232972018224,38.07473525832578
35.677997182046695,77.11583557787931,2,6,0.24386876914298988,1,0,109.04729250819078,33.62004034311982
41.30082683936183,60.141556652553255,2,4,0.40417769522000024,1,0,79.10520514966242,33.95188159880213
64.98308887653847,86.95454780345815,2,10,0.5676122422432418,1,0,131.6035885434764,53.74596328052871
43.69356877914752,96.76238542889402,1,5,0.14245822391173782,1,0,97.90008255257627,30.256533254066586
54.77561364329975,62.01613007490607,4,8,0.44563978605600746,1,0,138.21275535903249,41.278037714956504
35.50915721899102,51.853603895939145,1,12,0.7280542667184434,0,1,216.35274436471133,55.056043490983086
26.59573103657868,81.65940059005288,1,6,0.013579214834189043,0,1,112.5298135317317,17.44164854279873
29.453482090979165,36.348161029812054,2,11,0.3325157577218979,0,1,116.89311433020063,36.59197796145891
32.57206116103521,39.52438699680827,2,8,0.24426598962765977,0,0,96.31927941851788,26.73028511684042
69.67010652165713,53.30418498873783,1,3,0.29204541567025566,1,0,62.969064022423524,27.98014842627589
31.32197317008298,24.937914578230334,1,6,0.40346511219521386,0,0,68.55986616333166,28.8187955099617
52.90035964857248,79.23498040588177,3,10,0.4447069231502637,0,0,118.74174049680795,38.234141526494504
30.261946684868658,35.399183349142945,4,5,0.12159120206877268,0,0,89.93824351939227,11.97165940637276
54.110449167365175,44.1604256318243,6,2,0.15950387404378527,0,0,107.28177052530802,3.349052616805456
47.00436255937622,49.601654098956246,1,6,0.3266004062517008,0,1,130.53558095731657,27.11508038276778
39.96370733044483,55.571977349976194,3,4,0.21609805335805735,0,0,71.33180600132921,15.486310961531053
41.47008716023936,46.775334603796104,1,5,0.2674517785419703,1,0,73.85947005012447,32.631825633120805
33.48775995941792,52.96773892792873,2,8,0.3148316085287613,0,0,96.19800956027117,29.737815855623797
47.79893861926705,53.15262889783531,3,8,0.07797232486604175,1,0,70.71334949055506,29.75513652622487
36.08521475556986,44.649185669352995,0,5,0.3693059310492359,1,1,134.93953806780456,37.81167501349738
26.067125071025774,38.55410170894638,3,3,0.1091708987805117,0,1,48.37565176018475,8.763145525675764
25.38681153384495,88.82456689505744,2,2,0.15979067724940016,0,0,93.07703811873525,11.945656379531302
44.24364293038755,21.179154803690793,2,9,0.33072973227050684,1,0,94.99309777168565,41.32270682161538
62.528186333335654,49.77078565428217,2,8,0.4438697923609024,1,1,159.37451566580089,43.52401925213602
44.0798909764547,44.21195544331892,5,9,0.18512920989119397,0,1,126.46787016501742,22.048000563924546
40.457701760571524,65.92094157014674,3,3,0.45410685382248067,0,1,128.18056604120832,21.930577546592687
45.71573981483306,28.376695904256454,2,3,0.2933206606733278,0,0,87.00557322689652,16.501290959736732
58.97802264218872,43.60171988324408,3,5,0.2367981089050654,0,1,127.5926758716403,17.713760795631956
44.85197251773013,52.140297782779456,4,8,0.2340990560263773,0,0,108.49593963948969,23.47907887223438
36.65794599916142,88.3700511783333,0,6,0.3200332341839198,0,1,96.51836022835795,30.13596524357052
56.38175323077856,63.4012282990741,2,6,0.07495371850511788,0,0,111.89215465917997,17.048889021179807
47.573833700000975,32.05426683583978,4,7,0.08906231355241769,0,1,104.58308052515532,15.299351647768209
61.9648278959479,43.843894652737845,1,3,0.17022120622485196,0,1,75.389272251232,13.954311772303498
44.38204768388478,81.34693113176154,3,8,0.1350074101991194,0,1,93.6374371258507,22.87913660223964
26.081902587633497,31.805884197773903,2,7,0.3490494372363595,0,1,61.88042281464652,27.788965671183536
24.213930409806355,52.69971666896727,1,2,0.15080121098253652,1,0,92.6936344851425,21.88603105114747
63.462063119006245,54.37452731769609,3,3,0.11288462151242358,1,1,119.79819152034653,18.84897779612217
64.40765437018287,45.896902128529376,2,7,0.4095311672596616,0,0,94.02035904124986,29.716854589614698
39.666250227326195,180.0,1,3,0.1663353738818079,0,0,133.24605954966756,19.821738085863277
37.01856482523216,45.34368167446303,3,4,0.2918927088411151,0,0,101.17413302359658,17.72999207641755
60.99877579914863,66.84619087302774,2,5,0.06074090197610867,0,1,90.94634787219402,14.019877140153023
27.608406133434656,38.673882287078136,1,2,0.8526029689570153,0,0,69.8010907920639,35.88805920497865
30.368548753574256,69.2336209420592,4,3,0.0677047047080961,0,1,71.82519760599234,6.839009502465731
50.363248330957575,80.79009881364321,4,5,0.2667465530164134,1,0,119.63815248945917,28.867733308120197
36.87013340282534,41.90546229488046,2,6,0.600466000636834,0,0,93.67070228820971,34.69252851408441
41.93341573263908,53.270578633748634,3,7,0.3683229906844152,1,0,99.96503865932468,37.622127819304474
39.87524231918134,36.49313291412967,0,5,0.3596182776993158,1,0,75.57177339876631,37.14636503604124
46.388469134386135,32.62302360261104,4,4,0.19527115696595054,0,1,116.80047841744619,12.139411437912708
60.29726419707832,87.05655323232374,2,3,0.18604176088630925,0,0,99.60811716953789,14.669942624547508
43.177603789722696,42.55083906589099,2,5,0.21536927007358284,0,1,101.1297031751183,18.93995801521104
50.371204312599154,20.0,0,4,0.46640619830868024,1,1,129.16089733731158,37.92421694080381
18.0,120.83310191301244,3,8,0.4254817274885489,0,1,165.68239481342079,34.625184538619706
41.36666077490847,38.055937036089816,2,10,0.2140206996265578,0,0,87.99709578144616,30.212961968373115
31.038006486192675,48.86845666243092,1,2,0.3768190170420551,0,0,68.53622548501377,19.643403862969166
26.155430214492835,114.25215908241184,2,8,0.6027806321619922,0,0,152.80244247186488,42.2674084889662
30.58401922992624,51.224403923274046,2,5,0.2151435995519173,0,0,70.63465737394478,19.27900214124807
37.65639527088944,50.729040067134676,1,10,0.31777175963400933,0,1,135.1401818199799,36.05117318987571
53.90673305062817,31.416151195410364,1,0,0.25488855787598047,1,0,112.40365791197773,20.07774557347573
24.756894669385666,26.162441066300538,3,6,0.24488752655467752,0,1,140.9242878986621,19.917561072065737
42.39820940372743,50.659469914680386,3,7,0.16582543623409224,0,1,127.28134263745804,20.430269064780443
35.70579736666348,64.28101932589298,2,6,0.18723576164030847,1,0,152.95624457394604,31.124492430446516
37.74024977329451,62.64516062181878,4,4,0.28633937336924264,0,0,93.36261078346584,16.52768449279624
55.035851728959855,43.96669932220352,2,2,0.4974280942899107,0,1,124.39588099810466,21.965783134718226
48.99550068105104,55.09814280575368,3,9,0.01992729783234295,1,1,131.04248271903114,30.10138113636215
59.38617539675567,23.885115968178326,0,7,0.33833317553570164,0,0,102.46001718307821,30.146171750736237
39.99142616975129,67.15982048851937,2,8,0.11370567231350268,0,0,106.76445778548485,23.26609135051337
32.95274604828086,58.711324516675234,2,3,0.16691970351424665,1,0,105.96616035939847,23.290642603665642
39.08983538055351,132.70749259207304,2,7,0.28467319275909014,0,1,188.61033597245105,29.571861450251077
45.15245828652588,54.7822283345656,3,2,0.12725785414213292,1,1,64.01048606099022,17.745314028357274
44.29545365989824,35.723144767411114,3,6,0.2301303598760674,0,0,93.88245549163764,19.7834883863588
27.902955060966235,53.36604005631475,2,5,0.11157843268310635,0,1,93.13323848796914,15.739886746161314
43.17636716116237,47.11022600044642,3,5,0.07608246988447459,1,0,87.68433027877596,22.547295485974463
44.96696829180577,66.39478677309124,2,6,0.06661890534106343,0,1,90.45598564568026,16.987453157860873
74.72716248794096,55.262879578635854,2,3,0.0830623920376457,0,1,35.92949831474378,8.639525905427757
66.39897994666171,30.970154557446588,2,6,0.22387543713310487,1,1,121.98274201845766,30.162528086223595
30.907836442735338,26.1517345818426,2,4,0.3890927523025286,0,0,61.569912669502514,22.064315713862207
38.264016299860714,61.45521457160797,0,2,0.09731185149976661,0,0,74.93303320226265,12.06412338535615
22.97525397611896,101.73806737412052,3,3,0.1083741610152431,1,0,105.48310509319184,21.26261833049833
34.320808818474674,56.58288463225414,2,4,0.09940275687574981,1,1,137.731829497209,23.14241187594141
46.102865046674424,78.72681402415674,4,7,0.2356641812600422,0,1,103.32917766927736,22.297318905067744
57.676097071547034,86.12193314833337,3,6,0.044050370249708426,0,0,119.81901789472184,15.072552518949365
32.52191010933309,61.562710031618515,3,7,0.158216994373412,0,0,94.4862761775803,20.600103204334157
33.496096279118646,37.844241582492735,4,7,0.33537515622032826,0,0,78.74391446376988,24.151900131011196
18.0,59.613892245101894,4,3,0.5820864769020736,0,1,150.99735135267318,24.45758238137665
39.885343032916204,93.98947420148541,4,4,0.2772927135242603,0,1,122.03699652459464,17.46482394140853
28.18861264582568,69.30040479108264,2,4,0.28290613575574286,0,1,116.64905807673145,20.073730943094304
35.11728744424104,76.45561713293682,7,1,0.30852590348138165,0,1,119.3444854977767,5.856631307165831
30.600809883821352,44.338536229981564,3,5,0.5791065197369136,0,1,95.87634215590694,30.042269639991236
40.77458679471676,49.846127389008494,5,6,0.32026327254312337,0,1,137.899856878602,20.103059634569657
19.149530912363794,51.75767395280412,1,8,0.47501060158998304,0,1,129.25868744870036,36.99567801376156
22.928411809917122,53.35127620651884,2,5,0.2112717492877506,0,1,101.67149966675095,19.228562273332024
69.68021245636787,92.34958770991516,0,1,0.10061021530784964,0,1,88.7123599494241,9.940924047661913
25.2635064434376,20.0,2,2,0.5343141064276645,1,0,74.10550098646648,32.30099372496826
27.741787480089684,55.35362985618035,0,6,0.2990529830934274,0,0,58.86192949008566,28.08099960251717
65.87987586817708,52.6795129262503,3,11,0.6075920977325568,1,0,132.1461663490044,54.30251386823533
79.76587320012528,29.45384572171172,3,5,0.11987720028755171,0,0,71.66827814854123,11.392585982922755
26.769633825270557,73.86914724400681,5,6,0.20877890596761275,0,1,123.44860118562265,17.162027598626718
37.2127635617556,39.40823929582062,3,0,0.05336057559397661,0,1,55.96492711754972,-0.05605028237799359
46.440222162226625,46.49455959497915,4,3,0.28208219828049924,0,0,54.25435575500764,13.432659323616637
64.47306937727271,125.45559339785744,1,4,0.5036033090210781,0,1,161.49751601856042,30.986494001470216
29.170857980432913,86.01211361241697,4,5,0.215680517580695,0,0,112.5431678178218,17.289302659821
38.81138800275257,70.70520015592587,2,6,0.26801375599891714,0,0,93.31924364847428,24.208689466199136
52.105388488802674,64.80285237939407,1,4,0.33844326376405515,0,0,100.03375891274372,23.537628326917694
47.65195896806604,50.69838164646427,1,1,0.6329812311003044,0,1,97.89323113651938,26.382278354369227
37.10997107400871,134.25215285396305,2,6,0.5055209408509288,0,0,138.7956684475936,35.06331904394103
40.26030146129146,78.33350634616896,3,5,0.050588153814069274,1,1,152.6068210640839,22.90392563733918
24.126354491190238,38.96650919901119,0,5,0.11584454601941861,0,1,82.51600048299669,18.7132194786401
38.90374132832935,29.077188743631634,0,3,0.05613844397249524,0,0,52.86747387496484,11.627933088782598
38.53696262988358,70.46224968153105,5,8,0.4366723760518211,0,1,155.27037943291322,29.602023149074977
45.01820856514133,53.24260339464941,6,4,0.11855409702355794,0,1,122.57529175438606,6.879097531610505
34.780746155352794,28.702316243979862,5,5,0.12691317576564654,1,1,125.6793533346048,20.19005380155682
48.13000079308681,66.21213634205621,1,4,0.36058769771359034,0,0,116.85611910946463,24.36905487365791
55.16530563165777,48.372805107210304,2,8,0.38921938839106435,0,1,122.27975688996389,32.14436634744305
44.02058125969006,69.32455805352987,2,10,0.4412358841900288,0,0,80.9069730918747,39.416238268792206
46.57283330918965,66.60522957171105,2,6,0.6404323360975477,1,0,131.86821818765185,47.07934094628261
42.69101951851228,41.52439933715993,1,4,0.4022229842607264,0,1,113.00163475274191,24.83878042261182
42.00109711018838,72.58658636813544,2,3,0.13246764198329428,1,1,135.05032975213237,22.639830924140718
32.619745563942985,43.63862762428837,1,5,0.5883937657052308,0,0,86.5362949986851,33.73932690465461
46.114425401753,44.93437792228893,3,8,0.30845154926816304,0,0,71.71974943886725,27.49317934127726
40.73527422062464,42.96895451968118,3,5,0.6866069699410312,1,1,141.2937243751358,43.75000212872334
69.21118801609774,90.82535552658051,1,5,0.2579203312442489,0,0,80.15315176010259,22.923330773324118
62.453613732178155,48.12214303674609,6,6,0.14583271058162625,1,1,98.92450350960806,21.632741493252507
47.01600518323451,101.25068093560033,0,7,0.29350179362228124,1,1,176.63057834349604,42.02259001420386
32.080256273968025,121.82288061118729,3,4,0.5537011136050373,1,0,142.0921321599176,39.95245420062379
27.538650864215565,39.15688967422191,4,6,0.358644640892741,0,1,145.27195772993383,22.71883801821481
57.484858390155246,20.0,3,9,0.5806188630617819,0,0,116.86851312756117,38.12287153594995
45.4157399269128,87.35928212000735,1,3,0.12999247938660374,0,1,102.05554157306393,14.844108063331424
48.24186424409094,46.81073917673968,3,5,0.6237461687904012,0,0,135.77785991989373,31.703545474733627
19.320382169335495,36.97404256302728,3,7,0.18506972157683518,1,0,106.11689790415392,30.55640195771032
54.05670026025635,41.891244875030374,4,2,0.5915555121942275,0,1,134.7863820730947,21.780092721799175
47.90746439678672,45.301211695907405,2,4,0.37620846591887536,0,0,102.55386448956327,22.379344774996934
