targeted_pct,cum_true_uplift,share_of_oracle_positive_uplift
0.015277777777777777,1392.7942846808924,0.06124105683194831
0.015555555555555555,1439.0624079100664,0.06327546262708311
0.015833333333333335,1466.6562978306238,0.06448876382987097
0.01611111111111111,1481.6759169205939,0.06514917531805697
0.01638888888888889,1501.3020336078064,0.06601213414884181
0.016666666666666666,1528.3536201018808,0.06720159031196611
0.016944444444444446,1535.4682933781755,0.06751442194492627
0.017222222222222222,1554.4385514564167,0.06834854272346785
0.0175,1576.6282101984282,0.06932422029986773
0.017777777777777778,1601.904122826885,0.07043560022063855
0.018055555555555554,1621.0883744138982,0.07127913027718803
0.018333333333333333,1645.4006798439973,0.07234814046407397
0.01861111111111111,1670.8187588202406,0.07346577142814682
0.01888888888888889,1699.8987759016188,0.0747444175271023
0.019166666666666665,1712.9634866034428,0.07531887184486014
0.019444444444444445,1749.1636733150722,0.07691059125103357
0.01972222222222222,1777.8656335262538,0.07817261421868527
0.02,1799.923015301854,0.07914247558711629
0.020277777777777777,1827.327527378508,0.08034744986077415
0.020555555555555556,1852.3994968627712,0.08144986241728921
0.020833333333333332,1862.0334935605465,0.08187346850598194
0.021111111111111112,1891.9001665100254,0.08318670380253496
0.021388888888888888,1912.6907560549976,0.08410086441469244
0.021666666666666667,1932.6685468260357,0.08497928632770757
0.021944444444444444,1951.1376262210638,0.08579137031836225
0.022222222222222223,1972.328082331528,0.08672311303243663
0.0225,1998.271576646524,0.08786384646826344
0.02277777777777778,2017.7851627935804,0.08872185733991259
0.023055555555555555,2035.1249660058468,0.08948428714426844
0.023333333333333334,2058.9161378892527,0.09053038312946565
0.02361111111111111,2096.2348112186314,0.09217128230559993
0.02388888888888889,2123.9814180020435,0.0933912984570203
0.024166666666666666,2142.103878766614,0.09418814165333775
0.024444444444444446,2166.3576490436512,0.09525457805407683
0.024722222222222222,2183.839193055864,0.09602324019042917
0.025,2211.564976238164,0.09724234072972132
0.025277777777777777,2240.2051081561444,0.09850164511210928
0.025555555555555557,2254.071356777209,0.09911134299010071
0.025833333333333333,2285.095572434102,0.10047547534985239
0.026111111111111113,2295.7662569750096,0.10094466452272097
0.02638888888888889,2315.4250428180767,0.10180905981375866
0.02666666666666667,2335.0072769240232,0.10267008913084374
0.026944444444444444,2362.1647718964273,0.10386420208155807
0.02722222222222222,2379.66300259811,0.10463359793035408
0.0275,2405.0014798687284,0.1057477288135954
0.027777777777777776,2415.97206935866,0.10623010478384631
0.028055555555555556,2443.8509985844207,0.10745593914280899
0.028333333333333332,2466.894429398585,0.10846915701110073
0.02861111111111111,2484.232256412681,0.1092314999221761
0.028888888888888888,2506.753274218348,0.11022174733094267
0.029166666666666667,2523.9066379979868,0.11097597940788476
0.029444444444444443,2541.8033161275393,0.11176289495922631
0.029722222222222223,2576.803090772095,0.11330183233977688
0.03,2595.6450249099867,0.1141303107245994
0.03027777777777778,2617.5528580763375,0.11509359645226357
0.030555555555555555,2642.499083318734,0.11619048004420206
0.030833333333333334,2660.9794141719176,0.11700305876060045
0.03111111111111111,2674.258459499989,0.11758693735527516
0.03138888888888889,2706.5374398120316,0.11900624161973805
0.03166666666666667,2723.2171393174362,0.11973964671522518
0.03194444444444444,2742.715540693711,0.12059698991367904
0.03222222222222222,2764.8561318177003,0.12157050999071456
0.0325,2780.173046753115,0.12224399355420058
0.03277777777777778,2809.391457514234,0.12352872481253631
0.03305555555555555,2827.0013594945653,0.12430303083880608
0.03333333333333333,2829.5614960198754,0.12441559984355324
0.03361111111111111,2853.3111138476315,0.1254598687001417
0.03388888888888889,2872.052112761413,0.12628390897097705
0.034166666666666665,2891.194014353019,0.1271255769015083
0.034444444444444444,2913.04926457116,0.12808655056101198
0.034722222222222224,2926.4690178264013,0.12867661607234718
0.035,2951.6079570250645,0.1297819732820179
0.035277777777777776,2970.2890558447707,0.13060337975035577
0.035555555555555556,2993.734918517049,0.1316342925162823
0.035833333333333335,3011.790219905323,0.13242818272002518
0.03611111111111111,3018.622374037071,0.13272859200807943
0.03638888888888889,3046.3254120055876,0.13394669244208304
0.03666666666666667,3071.2461505801625,0.13504245538721124
0.036944444444444446,3092.4682027376807,0.1359755873770276
0.03722222222222222,3112.5578855641206,0.13685892917505324
0.0375,3122.319600843929,0.13728815103990674
0.03777777777777778,3126.5880865465115,0.13747583602567484
0.03805555555555556,3147.71422496253,0.13840475069570554
0.03833333333333333,3165.560925133337,0.1391894687200716
0.03861111111111111,3175.4248599679686,0.13962318517083425
0.03888888888888889,3195.73536603574,0.14051623654967946
0.03916666666666667,3220.6328638199866,0.14161097759905683
0.03944444444444444,3229.8421807787076,0.14201591055251284
0.03972222222222222,3258.550889023173,0.1432782302306654
0.04,3284.429759086507,0.1444161221431515
0.04027777777777778,3300.4738985188797,0.1451215817114486
0.04055555555555555,3324.773745727705,0.14619004411130995
0.04083333333333333,3338.5213062292905,0.14679452328187975
0.04111111111111111,3366.780645635722,0.1480370842470255
0.04138888888888889,3386.046325050405,0.14888419467885142
0.041666666666666664,3408.0053571665485,0.14984973162037285
0.041944444444444444,3428.636591470857,0.1507568853949397
0.042222222222222223,3457.6778216288426,0.15203382603587748
0.0425,3475.154544634229,0.152802276192933
0.042777777777777776,3489.5577620829777,0.15343558454869197
0.043055555555555555,3508.133346476543,0.154252351555884
0.043333333333333335,3531.4504093584014,0.1552776010050007
0.043611111111111114,3546.778398654091,0.15595157150725036
0.04388888888888889,3560.5237948386766,0.15655595551296927
0.04416666666666667,3574.5206734836925,0.15717139718299716
0.044444444444444446,3591.4681167372814,0.15791657495035644
0.04472222222222222,3611.3923408518554,0.15879264154163533
0.045,3646.741908340927,0.16034695928646941
0.04527777777777778,3670.9132273143664,0.16140977030977477
0.04555555555555556,3694.911613157697,0.16246497747674213
0.04583333333333333,3708.6436981791758,0.1630687761916501
0.04611111111111111,3723.363568015047,0.1637160077283476
0.04638888888888889,3733.4496646054104,0.16415949261430438
0.04666666666666667,3755.8533352225922,0.16514458027628126
0.04694444444444444,3775.399295974338,0.16600401465679135
0.04722222222222222,3794.1961250719587,0.1668305097764863
0.0475,3809.4426363562247,0.16750089769688378
0.04777777777777778,3832.7459976841915,0.168525544689737
0.04805555555555555,3851.528485799146,0.16935140923753478
0.04833333333333333,3865.372373725131,0.16996012391749532
0.04861111111111111,3888.845039305858,0.17099221520523056
0.04888888888888889,3908.6534497510934,0.17186318947843787
0.049166666666666664,3927.2785780512045,0.17268213492736378
0.049444444444444444,3938.7199644437255,0.1731852118009605
0.04972222222222222,3960.1037419401414,0.17412545484140332
0.05,3981.3312969338836,0.17505882879050227
0.050277777777777775,3998.11453281785,0.17579678637253635
0.050555555555555555,4005.0242002890905,0.17610060391612503
0.050833333333333335,4029.4029686597373,0.17717253647335962
0.051111111111111114,4041.1774124692383,0.1776902578557872
0.05138888888888889,4067.3403090162315,0.17884063839076325
0.051666666666666666,4081.239493059675,0.179451784436726
0.051944444444444446,4097.833047395144,0.18018140173576258
0.052222222222222225,4119.952333694795,0.1811539850413219
0.0525,4136.67792321739,0.18188940791731092
0.05277777777777778,4152.433452394757,0.18258217731504695
0.05305555555555556,4174.867399097737,0.18356859621417163
0.05333333333333334,4184.168029778895,0.18397754422493137
0.05361111111111111,4206.938208525557,0.18497874722097712
0.05388888888888889,4223.581943000736,0.18571057093687054
0.05416666666666667,4251.315357531078,0.18693000702594512
0.05444444444444444,4258.350756686404,0.1872393529819457
0.05472222222222222,4267.24982878669,0.18763064449300332
0.055,4276.537548862436,0.18803902482544294
0.05527777777777778,4297.957270974499,0.18898084834785203
0.05555555555555555,4311.866017977921,0.1895924148764244
0.05583333333333333,4338.585317458298,0.19076726040529052
0.05611111111111111,4357.080844579659,0.1915805073004238
0.05638888888888889,4360.239504074331,0.191719393313781
0.056666666666666664,4382.371109880699,0.19269251830709652
0.05694444444444444,4416.383266857848,0.19418803021529765
0.05722222222222222,4430.933790885124,0.19482781562990625
0.0575,4450.511096850062,0.19568862825701286
0.057777777777777775,4478.768662543892,0.19693111123215287
0.058055555555555555,4495.539739802231,0.19766853420035976
0.058333333333333334,4518.51751798484,0.1986788653275265
0.058611111111111114,4543.309870786357,0.19976898316015623
0.058888888888888886,4561.8478599379105,0.20058409710746858
0.059166666666666666,4569.333531645343,0.20091324151271378
0.059444444444444446,4578.091639880826,0.201298334853553
0.059722222222222225,4596.279701711304,0.20209806252365795
0.06,4617.618665981388,0.20303633513000952
0.06027777777777778,4637.273052155856,0.20390053696795962
0.06055555555555556,4661.434611654928,0.20496291886793286
0.060833333333333336,4684.374797942695,0.20597159708239476
0.06111111111111111,4699.872260563084,0.2066530193136065
0.06138888888888889,4728.787166737046,0.20792440549875
0.06166666666666667,4752.4248938948185,0.20896375453124466
0.06194444444444445,4773.648977514202,0.2098969758442819
0.06222222222222222,4784.468439959131,0.21037270677006814
0.0625,4806.414910255613,0.21133769136935193
0.06277777777777778,4834.665035326805,0.21257984718089082
0.06305555555555556,4859.540762441377,0.21367363097560865
0.06333333333333334,4878.688246229413,0.2145155443548846
0.0636111111111111,4904.2833449672735,0.2156409588641664
0.06388888888888888,4922.120689966848,0.21642526554237787
0.06416666666666666,4936.484483994166,0.2170568404533497
0.06444444444444444,4951.144728734934,0.21770145027923316
0.06472222222222222,4969.135187269693,0.21849248934772877
0.065,4994.84083277791,0.2196227645899418
0.06527777777777778,5004.162763916708,0.22003264918017434
0.06555555555555556,5027.362996805238,0.22105276162353235
0.06583333333333333,5041.17145167478,0.22165991831474519
0.0661111111111111,5056.831170559666,0.22234847494134088
0.06638888888888889,5072.117485366515,0.22302061301954373
0.06666666666666667,5084.41343437794,0.22356126494531173
0.06694444444444445,5097.278275504451,0.224126931013322
0.06722222222222222,5123.431192462904,0.22527687274656283
0.0675,5134.263367652748,0.22575316265075843
0.06777777777777778,5145.586453014485,0.2262510378371935
0.06805555555555555,5171.052392210047,0.22737077321140323
0.06833333333333333,5193.886820317713,0.2283748012468765
0.06861111111111111,5214.417752226878,0.22927754473289688
0.06888888888888889,5228.022825475242,0.22987575874997748
0.06916666666666667,5242.477662556161,0.23051133681696526
0.06944444444444445,5265.865367303848,0.2315396923834516
0.06972222222222223,5289.550302639315,0.23258111715586346
0.07,5315.569264586554,0.2337251688976354
0.07027777777777777,5338.020198483259,0.23471233472235262
0.07055555555555555,5354.303318527822,0.23542830224965974
0.07083333333333333,5374.946638638825,0.23633598743621095
0.07111111111111111,5402.634727362192,0.2375534305530631
0.07138888888888889,5423.65769917466,0.23847780899552545
0.07166666666666667,5449.412353381452,0.23961023914641935
0.07194444444444445,5462.488324924401,0.24018518860248936
0.07222222222222222,5468.8585319365575,0.24046528611147083
0.0725,5482.3577299934295,0.2410588448045811
0.07277777777777777,5499.70001808753,0.24182138386899873
0.07305555555555555,5508.2086742958045,0.24219550882352053
0.07333333333333333,5528.7277582451825,0.2430977313556666
0.07361111111111111,5542.456059715612,0.243701363708128
0.07388888888888889,5565.093677519407,0.24469673800978212
0.07416666666666667,5575.488629248754,0.24515380323228061
0.07444444444444444,5593.324292881426,0.24593803598091962
0.07472222222222222,5610.6373809458655,0.2466992911222945
0.075,5635.02696291289,0.2477716991525243
0.07527777777777778,5674.726671023454,0.2495172922435872
0.07555555555555556,5685.397368776867,0.24998648199740858
0.07583333333333334,5692.419585730108,0.2502952483330044
0.07611111111111112,5716.3193717140575,0.25134612007179086
0.0763888888888889,5726.200203331624,0.2517805794727906
0.07666666666666666,5739.318502071032,0.2523573900524108
0.07694444444444444,5753.042996875603,0.25296085502606924
0.07722222222222222,5765.720117452791,0.2535182670360639
0.0775,5778.297569414995,0.25407129662477657
0.07777777777777778,5800.511102218814,0.2550480239418252
0.07805555555555556,5818.041209590238,0.25581882140532103
0.07833333333333334,5834.489919209226,0.2565420698933915
0.07861111111111112,5846.001994791899,0.25704825496520467
0.07888888888888888,5859.161029291995,0.25762685669306756
0.07916666666666666,5867.507144041366,0.2579938347122295
0.07944444444444444,5875.124782732656,0.25832878169553464
0.07972222222222222,5886.720450869784,0.2588386423254933
0.08,5908.181396400603,0.25978227843843255
0.08027777777777778,5927.909974792111,0.26064974250242007
0.08055555555555556,5942.694092271037,0.261299799003007
0.08083333333333333,5955.886538111557,0.26187986982492073
0.0811111111111111,5971.950225347178,0.2625861889086128
0.08138888888888889,5996.042271775562,0.2636455143242514
0.08166666666666667,6039.783298897182,0.2655688038992489
0.08194444444444444,6057.958002918193,0.2663679442275061
0.08222222222222222,6061.869213628095,0.2665399198595153
0.0825,6076.839876636086,0.2671981787525681
0.08277777777777778,6101.691506054209,0.26829090297343927
0.08305555555555555,6114.520202469546,0.2688549797612985
0.08333333333333333,6126.858317948414,0.2693974857433744
0.08361111111111111,6141.7544296247015,0.27005246662014587
0.08388888888888889,6168.599083580744,0.2712328239755989
0.08416666666666667,6178.230812799636,0.2716563303634207
0.08444444444444445,6198.099837440842,0.27252996983813055
0.08472222222222223,6213.786689640601,0.2732197195144799
0.085,6230.171769588857,0.2739401702108561
0.08527777777777777,6240.8390828830525,0.2744092111502678
0.08555555555555555,6259.855037861666,0.2752453412179797
0.08583333333333333,6278.397253061973,0.2760606409843285
0.08611111111111111,6298.036026523676,0.2769241563325075
0.08638888888888889,6311.1768164722735,0.27750195584885395
0.08666666666666667,6329.776013903267,0.278319761119473
0.08694444444444445,6351.213831564469,0.2792623803017763
0.08722222222222223,6364.939149729219,0.279865881478518
0.0875,6383.523556514409,0.2806830364055865
0.08777777777777777,6390.26448351969,0.2809794344439551
0.08805555555555555,6402.396552140966,0.2815128805616601
0.08833333333333333,6415.083991985891,0.28207074630905793
0.08861111111111111,6424.807211035943,0.28249827549767037
0.08888888888888889,6429.567981500186,0.28270760620628355
0.08916666666666667,6439.494104422632,0.2831440570624512
0.08944444444444444,6453.662904371343,0.283767058098888
0.08972222222222222,6465.42719218274,0.28428433292286553
0.09,6471.469555786709,0.28455001518257894
0.09027777777777778,6480.417555417074,0.284943458033345
0.09055555555555556,6503.928253395379,0.2859772216026563
0.09083333333333334,6518.369634746713,0.2866122080222563
0.09111111111111111,6531.773097412759,0.28720155723764623
0.0913888888888889,6542.706253934172,0.2876822872831704
0.09166666666666666,6565.415840499894,0.2886808260457128
0.09194444444444444,6574.115448338515,0.28906334712863263
0.09222222222222222,6588.803110675369,0.2897091625040926
0.0925,6619.424943932436,0.2910556021408866
0.09277777777777778,6624.427573763211,0.29127556738711524
0.09305555555555556,6644.401795166797,0.29215383235531994
0.09333333333333334,6654.333760179717,0.2925905400877533
0.09361111111111112,6663.928286062789,0.2930124106477804
0.09388888888888888,6680.849639970463,0.29375644126862027
0.09416666666666666,6704.377689125138,0.29479096776781283
0.09444444444444444,6714.439765068776,0.2952333964677934
0.09472222222222222,6739.762822131289,0.2963468493256785
0.095,6759.511037646064,0.2972151768324553
0.09527777777777778,6765.543964325884,0.2974804441513447
0.09555555555555556,6786.05284084162,0.2983822178634241
0.09583333333333334,6800.630379460944,0.2990231911075529
0.0961111111111111,6809.853014894603,0.2994287096733204
0.09638888888888889,6828.749898940139,0.30025960420132647
0.09666666666666666,6840.721192249201,0.3007859810410046
0.09694444444444444,6852.496393160289,0.30130373571313035
0.09722222222222222,6864.9932267227005,0.3018532205170477
0.0975,6873.34807077209,0.3022205823628554
0.09777777777777778,6889.971377684423,0.30295150788039243
0.09805555555555556,6898.845781604383,0.3033417147334716
0.09833333333333333,6909.6442552702,0.3038165227842658
0.09861111111111111,6913.407181202286,0.3039819783460784
0.09888888888888889,6935.40482841871,0.3049492131905686
0.09916666666666667,6951.032720666905,0.3056363704024138
0.09944444444444445,6964.16340054625,0.30621372537979824
0.09972222222222223,6981.8433157762,0.3069911098832315
0.1,6993.207978019102,0.30749081320191146
0.10027777777777777,7010.395798371694,0.3082465603316978
0.10055555555555555,7023.087889770326,0.3088046306075519
0.10083333333333333,7035.72258450498,0.309360177156536
0.10111111111111111,7044.428851001344,0.3097429910201211
0.10138888888888889,7057.714090661244,0.3103271419790866
0.10166666666666667,7070.268865897037,0.3108791744738952
0.10194444444444445,7084.226636828773,0.3114928965807989
0.10222222222222223,7102.150416303555,0.3122810037761913
0.1025,7116.421625973895,0.312908507760157
0.10277777777777777,7127.150946930478,0.3133802751716817
0.10305555555555555,7148.314720584071,0.3143108446601939
0.10333333333333333,7160.70332730574,0.3148555707383054
0.10361111111111111,7179.925115739269,0.31570075128708913
0.10388888888888889,7194.912510942181,0.3163597458934568
0.10416666666666667,7220.37528672779,0.3174793421727759
0.10444444444444445,7235.591526056116,0.3181483990376151
0.10472222222222222,7260.328730646605,0.3192360920076769
0.105,7285.634023132733,0.3203487637585142
0.10527777777777778,7300.683366867313,0.32101048223702167
0.10555555555555556,7318.142870761696,0.3217781752710999
0.10583333333333333,7324.559368083477,0.3220603081614106
0.10611111111111111,7337.122582077473,0.32261271170776384
0.1063888888888889,7346.040904915465,0.3230048496722675
0.10666666666666667,7349.73122973578,0.32316711296881817
0.10694444444444444,7366.117277387825,0.3238876062150551
0.10722222222222222,7386.1129830017335,0.32476681584232375
0.1075,7403.733619382589,0.3255415938593532
0.10777777777777778,7418.592174989782,0.3261949233986752
0.10805555555555556,7431.852889553463,0.3267779959910593
0.10833333333333334,7460.9180215665865,0.3280559875947164
0.10861111111111112,7486.796362316481,0.32919385623333147
0.10888888888888888,7513.767851364881,0.33037979051797267
0.10916666666666666,7524.333298826305,0.33084435242460647
0.10944444444444444,7536.318547304858,0.3313713428720064
0.10972222222222222,7552.6827071054795,0.33209087371111135
0.11,7566.629050857546,0.3327040933658099
0.11027777777777778,7571.767433227581,0.3329300276406765
0.11055555555555556,7584.122309862687,0.33347327060949405
0.11083333333333334,7601.148092302637,0.33422189294481064
0.1111111111111111,7613.715347724531,0.3347744741924355
0.11138888888888888,7627.828892665377,0.3353950456704558
0.11166666666666666,7646.018158745221,0.33619482629131203
0.11194444444444444,7657.998923388761,0.33672161958483376
0.11222222222222222,7684.636713686057,0.3378928811612323
0.1125,7694.95135417995,0.3383464151049276
0.11277777777777778,7719.767408805791,0.3394375751049373
0.11305555555555556,7734.914431021425,0.34010358849869193
0.11333333333333333,7743.791077125025,0.3404938939404121
0.11361111111111111,7757.819284522296,0.34111071313325037
0.11388888888888889,7778.630265688314,0.342025770363406
0.11416666666666667,7797.003794369759,0.3428336529965844
0.11444444444444445,7813.208794386388,0.3435461855923133
0.11472222222222223,7836.0461090996205,0.3445503405516098
0.115,7856.211863212741,0.34543702719821945
0.11527777777777778,7873.067291553891,0.3461781590770049
0.11555555555555555,7895.017323981804,0.34714330030293183
0.11583333333333333,7915.848892436526,0.3480592627545774
0.11611111111111111,7936.667157000511,0.3489746402351776
0.11638888888888889,7964.870043961847,0.35021471899068446
0.11666666666666667,7978.955315652742,0.350834047296094
0.11694444444444445,7989.974504309409,0.3513185601679425
0.11722222222222223,8006.248486389372,0.35203412589965394
0.1175,8030.105825135146,0.3530831312366651
0.11777777777777777,8048.88077363106,0.3539086642679976
0.11805555555555555,8055.853943515997,0.35421527400779856
0.11833333333333333,8068.282598005532,0.35476176098316164
0.11861111111111111,8081.5886447447165,0.3553468268277919
0.11888888888888889,8088.484240722937,0.35565002564892223
0.11916666666666667,8098.752007516284,0.3561014985596347
0.11944444444444445,8122.565638250918,0.3571485820587811
0.11972222222222222,8140.338685183587,0.3579300615559703
0.12,8159.790461423325,0.35878535465078154
0.12027777777777778,8172.877706343153,0.3593607997963598
0.12055555555555555,8186.448750150075,0.3599575175415357
0.12083333333333333,8200.882027802243,0.36059214764211095
0.12111111111111111,8213.37761562424,0.36114157767091876
0.1213888888888889,8228.65920297763,0.36181350788335903
0.12166666666666667,8246.496433952747,0.362597809547924
0.12194444444444444,8271.965021442484,0.3637176613674235
0.12222222222222222,8287.448513976517,0.3643984693350201
0.1225,8294.439059401355,0.3647058430759649
0.12277777777777778,8306.84460398877,0.36525131391072146
0.12305555555555556,8313.935472451643,0.3655630988478791
0.12333333333333334,8327.457253118197,0.3661576504965881
0.12361111111111112,8334.287006714014,0.3664579542332634
0.1238888888888889,8343.223221173459,0.3668508788909768
0.12416666666666666,8355.583580069579,0.36739436291438654
0.12444444444444444,8364.161446125685,0.36777153102055754
0.12472222222222222,8379.442669262298,0.36844344521841443
0.125,8389.898936407873,0.36890320647501584
0.12527777777777777,8397.744497810778,0.36924817520229913
0.12555555555555556,8405.133040168696,0.36957304883756836
0.12583333333333332,8418.263731144292,0.3701504043028541
0.12611111111111112,8425.798219382905,0.3704816951671947
0.12638888888888888,8445.525590666915,0.371349106154759
0.12666666666666668,8461.233013791694,0.37203976033308833
0.12694444444444444,8471.683175961454,0.37249925315437604
0.1272222222222222,8483.303057832913,0.373010178460358
0.1275,8486.497058343757,0.37315061841545927
0.12777777777777777,8495.45749065004,0.37354460793002253
0.12805555555555556,8515.609081750008,0.37443067183004064
0.12833333333333333,8521.15771166741,0.37467464465779315
0.12861111111111112,8539.069856075956,0.3754622402602242
0.1288888888888889,8544.236177644518,0.37568940301948617
0.12916666666666668,8555.681169961816,0.3761926384453161
0.12944444444444445,8567.965765790823,0.37673279117253244
0.1297222222222222,8577.627472488108,0.3771576156677576
0.13,8591.34755000275,0.37776088641351996
0.13027777777777777,8602.800390016753,0.3782644669019662
0.13055555555555556,8620.386228185014,0.37903771484428284
0.13083333333333333,8626.321438491475,0.3792986855818034
0.13111111111111112,8640.492589760255,0.37992179000560156
0.1313888888888889,8651.72843697112,0.3804158293372989
0.13166666666666665,8656.296777563079,0.38061669891933053
0.13194444444444445,8677.870635231993,0.3815652997702373
0.1322222222222222,8693.75546251566,0.38226375439569377
0.1325,8702.806424030625,0.3826617244725517
0.13277777777777777,8731.397742677636,0.3839188825391955
0.13305555555555557,8743.287870357808,0.3844416905324573
0.13333333333333333,8765.541044682934,0.3854201608841277
0.13361111111111112,8777.58735522589,0.38594983622577056
0.1338888888888889,8797.15223647276,0.3868101025389859
0.13416666666666666,8798.012644684397,0.3868479346214169
0.13444444444444445,8800.28383481454,0.38694779867554613
0.13472222222222222,8818.596559064226,0.38775300774256916
0.135,8841.709523904809,0.3887692830166174
0.13527777777777777,8852.667576388665,0.3892511077356821
0.13555555555555557,8874.092424818444,0.39019315666188414
0.13583333333333333,8887.321003320742,0.390774816234138
0.1361111111111111,8913.359084961388,0.3919197086673484
0.1363888888888889,8912.927622888383,0.391900737313413
0.13666666666666666,8924.918899268816,0.3924279928071918
0.13694444444444445,8951.619017482562,0.3936019949372497
0.13722222222222222,8958.235636392614,0.39389292715829816
0.1375,8972.81497305666,0.3945339794623141
0.13777777777777778,8984.48068347658,0.39504691984602275
0.13805555555555554,9001.745585138975,0.3958060562350315
0.13833333333333334,9012.037418569027,0.396258587353896
0.1386111111111111,9022.408681272454,0.3967146109717595
0.1388888888888889,9027.286906250885,0.3969291061462651
0.13916666666666666,9035.006388798458,0.39726853119604366
0.13944444444444445,9048.291162635382,0.39785266167280897
0.13972222222222222,9058.08447954907,0.3982832730590568
0.14,9066.012090195145,0.39863184948520797
0.14027777777777778,9082.380545719481,0.3993515692069519
0.14055555555555554,9096.029041856282,0.3999516925250742
0.14083333333333334,9114.858786800303,0.4007796349519862
0.1411111111111111,9129.032921514641,0.4014028705576545
0.1413888888888889,9140.037283582775,0.40188673150555343
0.14166666666666666,9157.136045516721,0.40263856274356913
0.14194444444444446,9167.416471077015,0.40309059225928384
0.14222222222222222,9185.047037741238,0.403865806910104
0.1425,9194.995910557127,0.4043032580773244
0.14277777777777778,9207.27764827494,0.40484328513361295
0.14305555555555555,9224.772247035358,0.4056125212862328
0.14333333333333334,9240.591341694146,0.40630808565326404
0.1436111111111111,9258.297693155238,0.40708663255573335
0.1438888888888889,9269.458435388853,0.40757736952739754
0.14416666666666667,9280.814288836249,0.40807668552402127
0.14444444444444443,9299.668582360067,0.4089057073500858
0.14472222222222222,9298.960225717941,0.4088745609633905
0.145,9307.86021433635,0.409265892773679
0.14527777777777778,9316.175607872428,0.4096315199834716
0.14555555555555555,9323.03025584757,0.40993291832407786
0.14583333333333334,9334.198576412186,0.41042398851436923
0.1461111111111111,9353.54803286875,0.4112747826162385
0.1463888888888889,9348.909727402503,0.41107083668410294
0.14666666666666667,9352.272881048111,0.4112187142894396
0.14694444444444443,9354.129098770221,0.41130033203892535
0.14722222222222223,9366.18580115693,0.4118304643091331
0.1475,9382.639943170743,0.41255395165918335
0.14777777777777779,9401.691772198727,0.41339165910606784
0.14805555555555555,9412.529463645096,0.41386819155963567
0.14833333333333334,9419.251790736942,0.414163771761251
0.1486111111111111,9428.310659898616,0.4145620895367223
0.14888888888888888,9442.940310981197,0.4152053541618247
0.14916666666666667,9463.8461251173,0.4161245811903305
0.14944444444444444,9475.282208267814,0.41662742488078697
0.14972222222222223,9490.608718928977,0.417301330367591
0.15,9506.162621289272,0.4179852342497954
0.1502777777777778,9518.986516133036,0.41854909991292444
0.15055555555555555,9531.960143762886,0.4191195493150615
